A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	1	#	#	1	0	1	0.03170820332010979	0.5014577259475219	4	0	9981	4518	0.6666666666666666	0	172	343
#	#	1	0	1	#	0	0.0075069628557676	0.37591776798825255	2	0	9991	4537	0.5	0	256	681
0	#	#	#	0	#	0	0.03125	0.5	2	0	9997	4549	0.3333333333333333	0	683	1366
0	#	#	1	0	#	1	0.23672277339209635	0.7496318114874816	5	0	9996	4563	0.5	0	509	679
1	#	#	0	#	#	1	0.030905587494698045	0.4988929889298893	2	0	9971	4576	0.3333333333333333	0	676	1355
#	1	1	#	1	0	0	0.23614028990774585	0.7492625368731564	3	0	9994	4578	0.6666666666666666	0	254	339
0	0	1	1	0	#	0	0.0	0.0	3	0	4621	4621	0.8333333333333334	0	0	168
#	0	#	1	0	1	1	0.0009765625	0.25	3	0	9983	4631	0.6666666666666666	0	84	336
0	#	#	0	1	#	1	0.000954797494325655	0.24887556221889057	2	0	9954	4645	0.5	0	166	667
0	1	#	1	0	1	0	0.0	0.0	1	0	4655	4655	0.8333333333333334	0	0	167
1	0	0	0	1	0	0	0.0	0.0	4	0	4665	4665	1.0	0	0	83
0	#	1	#	#	0	0	0.0009619872020020531	0.24924924924924924	1	0	9946	4679	0.5	0	166	666
0	0	1	1	#	0	0	0.0	0.0	5	0	4700	4700	0.8333333333333334	0	0	166
0	#	#	1	#	#	0	0.0009473262302489205	0.24848484848484848	3	0	9970	4725	0.3333333333333333	0	328	1320
#	0	#	#	#	1	1	0.031013973890894737	0.49924242424242427	3	0	9985	4729	0.3333333333333333	0	659	1320
0	0	#	#	0	0	1	0.03172491530321712	0.5015105740181269	2	0	9999	4737	0.6666666666666666	0	166	331
1	#	1	0	0	#	1	0.0009765625	0.25	2	0	9949	4757	0.6666666666666666	0	82	328
1	0	1	0	#	1	0	0.03222042316481778	0.5030674846625767	5	0	9984	4798	0.8333333333333334	0	82	163
0	0	#	0	#	1	1	0.030772180259786206	0.49846153846153846	4	0	9976	4806	0.6666666666666666	0	162	325
0	1	1	0	#	1	1	0.0	0.0	2	0	4806	4806	0.8333333333333334	0	0	163
#	#	#	1	0	1	1	0.09448495068456304	0.6238390092879257	4	0	9996	4819	0.5	0	403	646
#	1	1	0	1	#	1	0.0009466088849613418	0.2484472049689441	2	0	9945	4846	0.6666666666666666	0	80	322
#	1	#	#	0	#	0	0.03125	0.5	2	0	9990	4862	0.3333333333333333	0	641	1282
0	0	1	0	1	0	0	0.0	0.0	5	0	4888	4888	1.0	0	0	80
#	1	#	1	0	0	0	0.03125	0.5	3	0	9979	4906	0.6666666666666666	0	159	318
0	1	#	#	#	1	0	0.03100547851068983	0.49921507064364207	3	0	9991	4912	0.5	0	318	637
#	1	0	1	1	#	0	0.0009612561809468883	0.24921135646687698	2	0	9977	4922	0.6666666666666666	0	79	317
1	0	1	0	#	0	1	0.03125	0.5	4	0	9963	4926	0.8333333333333334	0	79	158
1	#	0	1	#	#	0	0.03125	0.5	3	0	9988	4937	0.5	0	316	632
0	0	1	0	0	1	0	0.0	0.0	1	0	4948	4948	1.0	0	0	79
0	0	1	1	1	1	0	0.0	0.0	2	0	4956	4956	1.0	0	0	79
1	#	1	0	0	1	0	0.03225798193812871	0.5031847133757962	4	0	9984	4982	0.8333333333333334	0	79	157
0	1	#	#	0	0	1	0.030753978331832688	0.4984025559105431	4	0	9972	4994	0.6666666666666666	0	156	313
1	1	1	1	#	0	1	0.0	0.0	2	0	5019	5019	0.8333333333333334	0	0	156
0	#	1	0	#	0	1	0.0322711559892223	0.5032258064516129	2	0	9999	5021	0.6666666666666666	0	156	310
0	1	0	0	0	#	1	0.0	0.0	1	0	5031	5031	0.8333333333333334	0	0	156
#	#	1	0	1	0	0	0.031758946941950465	0.5016181229773463	2	0	9968	5039	0.6666666666666666	0	155	309
#	#	1	1	#	1	0	3.0517578125e-05	0.125	1	0	9980	5068	0.5	0	77	616
1	1	1	#	#	#	0	0.03150489261297729	0.5008130081300813	6	0	9994	5080	0.5	0	308	615
1	1	0	0	#	0	1	0.0	0.0	2	0	5082	5082	0.8333333333333334	0	0	154
#	0	0	0	#	0	1	0.0009925713799265217	0.250814332247557	1	0	9971	5090	0.6666666666666666	0	77	307
1	1	0	0	1	1	0	0.0	0.0	3	0	5148	5148	1.0	0	0	76
1	1	#	0	0	#	1	0.03125	0.5	4	0	9949	5199	0.6666666666666666	0	150	300
0	#	1	#	1	#	0	0.0009765625	0.25	1	0	9991	5200	0.5	0	150	600
1	1	0	#	#	#	0	0.03125	0.5	4	0	9977	5208	0.5	0	300	600
#	#	#	1	1	#	0	0.0009643657859672636	0.24937238493723848	1	0	9994	5228	0.3333333333333333	0	298	1195
1	1	0	0	#	1	0	0.0	0.0	2	0	5230	5230	0.8333333333333334	0	0	148
0	0	0	0	#	1	1	0.0	0.0	4	0	5276	5276	0.8333333333333334	0	0	148
0	0	0	#	0	0	1	0.0	0.0	3	0	5332	5332	0.8333333333333334	0	0	146
1	0	1	0	1	0	0	0.0	0.0	2	0	5355	5355	1.0	0	0	72
0	0	0	#	0	1	1	0.0	0.0	2	0	5370	5370	0.8333333333333334	0	0	145
#	1	#	0	0	1	0	0.03125	0.5	1	0	9969	5433	0.6666666666666666	0	142	284
0	1	1	#	1	#	0	0.03125	0.5	4	0	9991	5434	0.6666666666666666	0	143	286
0	0	0	1	#	1	1	0.0	0.0	2	0	5442	5442	0.8333333333333334	0	0	142
1	#	1	#	1	0	0	0.03125	0.5	2	0	9994	5449	0.6666666666666666	0	143	286
1	#	0	0	0	#	1	0.0009593091802748242	0.2491103202846975	1	0	9948	5497	0.6666666666666666	0	70	281
#	#	0	#	1	0	0	0.095367431640625	0.625	1	0	9977	5511	0.5	0	350	560
1	0	#	1	0	0	1	0.0	0.0	1	0	5521	5521	0.8333333333333334	0	0	140
1	#	0	0	1	1	0	0.0	0.0	3	0	5544	5544	0.8333333333333334	0	0	138
0	#	#	0	#	1	1	0.0009854564530898976	0.25045372050816694	1	0	9976	5586	0.5	0	138	551
#	1	0	0	0	1	1	0.03012601775751753	0.49635036496350365	2	0	9948	5613	0.8333333333333334	0	68	137
0	0	1	1	#	1	0	0.0	0.0	1	0	5634	5634	0.8333333333333334	0	0	136
1	1	1	0	#	1	0	0.0	0.0	1	0	5676	5676	0.8333333333333334	0	0	134
1	#	0	1	1	0	1	0.03125	0.5	2	0	9965	5728	0.8333333333333334	0	67	134
#	0	1	0	#	#	0	0.0009951277952438382	0.2509433962264151	1	0	9984	5757	0.5	0	133	530
#	1	#	#	0	1	0	0.0009859344322363666	0.25047801147227533	3	0	9969	5794	0.5	0	131	523
1	#	#	1	1	1	0	0.0	0.0	2	0	5829	5829	0.6666666666666666	0	0	260
#	#	#	0	1	#	0	0.03125	0.5	1	0	9991	5839	0.3333333333333333	0	520	1040
1	1	1	#	0	#	0	0.03125	0.5	1	0	9979	5840	0.6666666666666666	0	130	260
0	1	1	#	0	#	1	0.03186272643523469	0.5019455252918288	3	0	9996	5876	0.6666666666666666	0	129	257
0	1	#	0	0	1	1	0.0	0.0	1	0	5889	5889	0.8333333333333334	0	0	128
#	#	#	0	#	1	0	0.03187249039386427	0.5019762845849802	1	0	9993	5947	0.3333333333333333	0	508	1012
#	1	0	0	1	1	1	0.032520160641024004	0.504	6	0	9955	5969	0.8333333333333334	0	63	125
0	0	1	#	#	0	0	0.0	0.0	3	0	5970	5970	0.6666666666666666	0	0	252
0	#	#	1	0	1	0	0.0009571096874939596	0.24899598393574296	1	0	9970	6019	0.6666666666666666	0	62	249
#	0	#	1	0	#	1	0.0010063941911227212	0.2515090543259557	1	0	9995	6021	0.5	0	125	497
0	1	0	1	0	1	0	0.0	0.0	2	0	6052	6052	1.0	0	0	61
#	1	0	#	1	1	0	0.0009375051012555509	0.24796747967479674	1	0	9936	6058	0.6666666666666666	0	61	246
#	1	1	#	1	1	0	0.0009765625	0.25	1	0	9991	6094	0.6666666666666666	0	61	244
0	#	1	0	1	0	0	0.03125	0.5	4	0	9946	6119	0.8333333333333334	0	60	120
1	1	0	#	0	1	0	0.0	0.0	1	0	6127	6127	0.8333333333333334	0	0	120
1	1	#	#	1	0	1	0.0	0.0	1	0	6133	6133	0.6666666666666666	0	0	242
1	#	1	#	0	#	1	0.0009463618833749198	0.24843423799582465	1	0	9949	6167	0.5	0	119	479
0	1	#	1	1	0	0	0.0	0.0	1	0	6168	6168	0.8333333333333334	0	0	120
1	#	#	0	#	1	0	0.0010182899713623455	0.25210084033613445	1	0	9984	6176	0.5	0	120	476
1	#	0	0	1	#	0	0.0010182899713623455	0.25210084033613445	1	0	9964	6185	0.6666666666666666	0	60	238
1	1	#	#	0	1	0	0.0	0.0	3	0	6211	6211	0.6666666666666666	0	0	236
1	0	1	0	0	#	1	0.0	0.0	2	0	6260	6260	0.8333333333333334	0	0	117
#	1	1	1	0	1	0	0.0	0.0	1	0	6294	6294	0.8333333333333334	0	0	115
#	#	#	0	0	#	0	0.23902179095225906	0.7510822510822511	1	0	9997	6301	0.3333333333333333	0	694	924
#	1	#	#	1	#	0	0.03141965215264807	0.5005417118093174	2	0	9994	6308	0.3333333333333333	0	462	923
0	0	1	0	1	#	0	0.0	0.0	1	0	6321	6321	0.8333333333333334	0	0	114
1	1	1	0	1	0	1	0.0	0.0	1	0	6355	6355	1.0	0	0	57
1	#	0	#	1	0	0	0.03195064477981338	0.5022222222222222	3	0	9977	6387	0.6666666666666666	0	113	225
0	1	1	1	#	0	0	0.0	0.0	2	0	6409	6409	0.8333333333333334	0	0	112
0	1	#	1	1	#	0	0.0	0.0	1	0	6419	6419	0.6666666666666666	0	0	224
0	#	1	1	0	1	0	0.0	0.0	1	0	6428	6428	0.8333333333333334	0	0	112
0	#	1	#	#	1	0	0.0009548619780421888	0.24887892376681614	1	0	9991	6436	0.5	0	111	446
#	0	1	0	0	0	0	0.02986747807348717	0.4954954954954955	3	0	9962	6459	0.8333333333333334	0	55	111
0	#	#	0	1	1	1	0.0009333586897964741	0.24774774774774774	1	0	9950	6464	0.6666666666666666	0	55	222
0	#	1	1	1	#	0	0.0	0.0	2	0	6469	6469	0.6666666666666666	0	0	220
1	1	1	0	0	1	0	0.0	0.0	1	0	6482	6482	1.0	0	0	55
0	1	0	0	#	1	1	0.0	0.0	2	0	6484	6484	0.8333333333333334	0	0	109
#	0	0	0	1	0	1	0.03125	0.5	5	0	9971	6522	0.8333333333333334	0	54	108
1	#	#	#	#	#	1	0.031342182826778704	0.5002946375957572	1	0	9998	6604	0.16666666666666666	0	849	1697
#	#	1	1	0	#	1	0.0946929829227794	0.624113475177305	2	0	9996	6624	0.5	0	264	423
#	1	#	#	0	#	1	0.03125	0.5	1	0	9996	6638	0.3333333333333333	0	419	838
0	0	1	#	1	#	0	0.0	0.0	1	0	6646	6646	0.6666666666666666	0	0	209
0	1	1	0	1	#	1	0.0	0.0	1	0	6650	6650	0.8333333333333334	0	0	105
0	0	0	0	0	0	1	0.0	0.0	1	0	6688	6688	1.0	0	0	52
#	0	0	1	0	1	1	0.0	0.0	2	0	6707	6707	0.8333333333333334	0	0	103
1	0	#	#	1	0	0	0.0	0.0	1	0	6742	6742	0.6666666666666666	0	0	204
#	#	0	#	1	1	0	0.007538954360375626	0.37623762376237624	1	0	9986	6760	0.5	0	152	404
1	1	#	0	1	0	1	0.0	0.0	2	0	6779	6779	0.8333333333333334	0	0	100
1	0	1	1	#	1	0	0.0297333027377109	0.49504950495049505	2	0	9980	6781	0.8333333333333334	0	50	101
#	0	1	0	0	#	1	0.03125	0.5	2	0	9999	6811	0.6666666666666666	0	100	200
0	1	#	#	#	#	0	0.030663345859079125	0.49810844892812106	4	0	9991	6833	0.3333333333333333	0	395	793
#	#	0	0	#	1	1	0.007352605144879148	0.37435897435897436	1	0	9955	6871	0.5	0	146	390
1	1	0	0	0	0	1	0.0	0.0	2	0	6925	6925	1.0	0	0	48
0	1	1	1	1	0	0	0.0	0.0	1	0	6939	6939	1.0	0	0	48
0	1	0	#	1	0	1	0.03125	0.5	2	0	9974	6985	0.8333333333333334	0	47	94
#	0	1	1	1	1	0	0.0	0.0	1	0	6987	6987	0.8333333333333334	0	0	94
#	1	1	0	1	1	1	0.02960563739296655	0.4946236559139785	4	0	9945	7027	0.8333333333333334	0	46	93
0	#	0	0	1	0	1	0.0	0.0	3	0	7047	7047	0.8333333333333334	0	0	92
1	#	1	#	0	1	1	0.030405455433436018	0.4972677595628415	1	0	9949	7067	0.6666666666666666	0	91	183
0	1	1	1	1	1	0	0.0	0.0	2	0	7101	7101	1.0	0	0	45
#	1	0	0	#	0	1	0.0	0.0	1	0	7184	7184	0.6666666666666666	0	0	176
1	0	1	1	0	#	1	0.0	0.0	4	0	7190	7190	0.8333333333333334	0	0	88
1	#	1	1	#	0	1	0.0009765625	0.25	1	0	9998	7209	0.6666666666666666	0	44	176
0	1	1	1	0	1	0	0.0	0.0	1	0	7211	7211	1.0	0	0	44
0	1	1	0	1	0	1	0.0	0.0	1	0	7250	7250	1.0	0	0	43
0	#	1	0	#	1	0	0.03125	0.5	1	0	9991	7283	0.6666666666666666	0	85	170
#	0	0	#	0	#	1	0.0	0.0	2	0	7285	7285	0.5	0	0	341
#	1	1	#	0	#	1	0.031716409659998196	0.5014836795252225	2	0	9996	7306	0.5	0	169	337
0	1	#	0	1	1	1	0.0	0.0	1	0	7381	7381	0.8333333333333334	0	0	81
#	1	#	0	#	#	1	0.0009395197113983828	0.24807395993836673	1	0	9955	7389	0.3333333333333333	0	161	649
0	1	0	1	1	0	0	0.0	0.0	1	0	7391	7391	1.0	0	0	41
#	0	1	1	#	0	0	0.0010068882239005557	0.25153374233128833	1	0	9989	7409	0.6666666666666666	0	41	163
0	#	1	0	1	1	1	0.03125	0.5	1	0	9950	7508	0.8333333333333334	0	39	78
1	0	1	#	0	0	1	0.0	0.0	2	0	7516	7516	0.8333333333333334	0	0	78
#	1	#	0	0	1	1	0.030242020769037464	0.49673202614379086	1	0	9949	7519	0.6666666666666666	0	76	153
1	#	#	1	#	#	0	0.032014645707468634	0.5024232633279483	2	0	9994	7533	0.3333333333333333	0	311	619
#	1	0	1	0	0	1	0.03125	0.5	1	0	9956	7550	0.8333333333333334	0	38	76
#	#	1	0	#	1	1	0.09315555968832297	0.6220735785953178	1	0	9976	7596	0.5	0	186	299
#	#	#	#	1	0	0	0.03125	0.5	2	0	9994	7598	0.3333333333333333	0	300	600
0	#	1	#	1	1	0	0.0010102339203152642	0.25170068027210885	1	0	9991	7658	0.6666666666666666	0	37	147
0	#	1	1	#	#	0	0.0	0.0	1	0	7772	7772	0.5	0	0	280
1	#	#	0	1	#	0	0.0010127275849788025	0.2518248175182482	1	0	9968	7788	0.5	0	69	274
0	#	#	#	0	0	1	0.03125	0.5	1	0	9999	7805	0.5	0	138	276
#	#	1	#	0	#	0	0.03125	0.5	1	0	9989	7887	0.3333333333333333	0	264	528
0	#	0	1	1	0	1	0.03125	0.5	3	0	9974	7891	0.8333333333333334	0	33	66
0	0	#	1	1	0	0	0.028918989154118183	0.49230769230769234	2	0	9944	7904	0.8333333333333334	0	32	65
#	1	0	0	0	#	1	0.0009765625	0.25	3	0	9948	7948	0.6666666666666666	0	32	128
#	1	#	1	1	#	0	0.0009765625	0.25	1	0	9994	7961	0.5	0	64	256
1	0	1	#	#	#	0	0.03125	0.5	3	0	9989	7970	0.5	0	128	256
1	#	#	#	1	1	0	0.0	0.0	1	0	7977	7977	0.5	0	0	250
1	1	0	1	1	0	1	0.0	0.0	1	0	8037	8037	1.0	0	0	31
1	#	#	0	0	1	1	0.029979846186040392	0.49586776859504134	1	0	9949	8058	0.6666666666666666	0	60	121
#	#	0	1	#	0	0	0.095367431640625	0.625	1	0	9978	8084	0.5	0	150	240
#	#	0	1	1	#	1	0.09577394184230051	0.625531914893617	1	0	9987	8115	0.5	0	147	235
0	#	#	#	#	#	1	0.03141782990379039	0.5005359056806002	2	0	9999	8136	0.16666666666666666	0	467	933
0	1	0	0	0	1	1	0.0	0.0	2	0	8229	8229	1.0	0	0	28
1	#	#	0	0	#	1	0.0008671988653899994	0.24413145539906103	1	0	9949	8292	0.5	0	52	213
1	0	1	#	1	0	0	0.0	0.0	2	0	8319	8319	0.8333333333333334	0	0	53
#	0	1	0	1	1	0	0.0	0.0	2	0	8320	8320	0.8333333333333334	0	0	52
1	0	0	#	1	#	0	0.0	0.0	1	0	8342	8342	0.6666666666666666	0	0	102
0	0	0	#	1	#	1	0.0	0.0	1	0	8393	8393	0.6666666666666666	0	0	100
#	1	0	1	#	1	0	0.0	0.0	3	0	8449	8449	0.6666666666666666	0	0	97
#	#	#	1	#	#	1	0.09574398065194435	0.6254927726675427	1	0	9998	8480	0.16666666666666666	0	476	761
0	#	1	#	0	0	0	0.0009229185410844646	0.24719101123595505	1	0	9941	8587	0.6666666666666666	0	22	89
0	1	#	0	1	#	1	0.0	0.0	2	0	8602	8602	0.6666666666666666	0	0	86
#	1	#	1	0	1	0	0.0	0.0	1	0	8654	8654	0.6666666666666666	0	0	84
#	#	1	0	#	#	0	0.031762284157648694	0.501628664495114	1	0	9991	8767	0.3333333333333333	0	154	307
#	1	0	1	0	#	0	0.0009765625	0.25	1	0	9947	8817	0.6666666666666666	0	18	72
1	#	#	#	1	#	0	0.0010290540402463715	0.25263157894736843	1	0	9994	8862	0.3333333333333333	0	72	285
1	#	#	#	#	0	1	0.0010111889532592253	0.2517482517482518	1	0	9998	8865	0.3333333333333333	0	72	286
#	1	1	1	#	0	0	0.03351357518182842	0.5070422535211268	1	0	9994	8890	0.6666666666666666	0	36	71
1	1	0	#	1	0	1	0.0	0.0	2	0	8894	8894	0.8333333333333334	0	0	34
#	#	1	#	1	0	0	0.007321902170177571	0.37404580152671757	1	0	9994	8947	0.5	0	49	131
0	#	0	#	0	#	1	0.0009765625	0.25	1	0	9956	9037	0.5	0	30	120
#	1	1	1	1	1	0	0.0	0.0	1	0	9072	9072	0.8333333333333334	0	0	29
#	1	0	0	1	0	1	0.0	0.0	1	0	9088	9088	0.8333333333333334	0	0	28
1	1	0	#	1	1	0	0.0	0.0	1	0	9126	9126	0.8333333333333334	0	0	27
#	1	1	#	0	0	1	0.0011881376000000001	0.26	1	0	9972	9190	0.6666666666666666	0	13	50
1	0	1	#	1	1	0	0.0	0.0	1	0	9273	9273	0.8333333333333334	0	0	23
#	1	0	#	0	1	0	0.0014420867271822983	0.2702702702702703	1	0	9969	9391	0.6666666666666666	0	10	37
0	#	#	0	1	0	1	0.0008372983503704691	0.24242424242424243	1	0	9954	9447	0.6666666666666666	0	8	33
#	1	#	1	1	1	0	0.0	0.0	2	0	9457	9457	0.6666666666666666	0	0	34
1	#	0	1	#	0	1	0.0009765625	0.25	1	0	9965	9467	0.6666666666666666	0	8	32
#	0	0	#	#	1	1	0.0009765625	0.25	1	0	9942	9486	0.5	0	16	64
0	0	1	1	1	0	0	0.0	0.0	1	0	9570	9570	1.0	0	0	7
1	0	0	#	1	0	0	0.0	0.0	1	0	9591	9591	0.8333333333333334	0	0	12
#	#	#	0	0	0	1	4.420521242657415e-05	0.1346153846153846	1	0	9999	9593	0.5	0	7	52
#	0	0	0	#	#	1	0.0007651622719418543	0.23809523809523808	1	0	9971	9672	0.5	0	10	42
#	#	#	1	#	0	1	0.03558402524936908	0.5131578947368421	1	0	9998	9702	0.3333333333333333	0	39	76
0	#	1	1	#	0	0	0.0	0.0	1	0	9788	9788	0.6666666666666666	0	0	14
#	#	0	#	1	0	1	0.007415771484375	0.375	1	0	9974	9853	0.5	0	6	16
1	#	#	#	0	#	1	0.0	0.0	1	0	9970	9970	0.3333333333333333	0	0	7
